Retailer,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Foot Locker,2021-07-24,Midwest,Nebraska,Omaha,Men's Apparel,48.0,46,2064.55,867.1,0.44999999999999996,Online
Foot Locker,2021-07-25,Midwest,Nebraska,Omaha,Women's Apparel,53.0,73,3074.0,1905.0,0.62,Online
Foot Locker,2021-07-26,Midwest,Nebraska,Omaha,Men's Street Footwear,49.0,120,5733.0,2866.0,0.5,Online
Foot Locker,2021-07-27,Midwest,Nebraska,Omaha,Men's Athletic Footwear,36.0,65,2295.0,1134.0,0.5,Online
Foot Locker,2021-07-28,Midwest,Nebraska,Omaha,Women's Street Footwear,39.0,60,2340.0,1146.0,0.49,Online
Foot Locker,2021-07-29,Midwest,Nebraska,Omaha,Women's Athletic Footwear,38.0,42,1455.3000000000002,794.0,0.55,Online
Foot Locker,2021-07-30,Midwest,Nebraska,Omaha,Men's Apparel,45.0,46,2064.55,867.1,0.48,Online
Foot Locker,2021-07-31,Midwest,Nebraska,Omaha,Women's Apparel,54.0,73,3510.0,2176.0,0.62,Online
Sports Direct,2021-08-01,Midwest,Nebraska,Omaha,Men's Street Footwear,20.0,203,3857.0,2044.0,0.53,Online
Sports Direct,2021-08-02,Midwest,Nebraska,Omaha,Men's Athletic Footwear,29.0,196,5684.0,3069.0,0.54,Online
Sports Direct,2021-08-03,Midwest,Nebraska,Omaha,Women's Street Footwear,28.0,138,3864.0,2125.0,0.5499999999999999,Online
Sports Direct,2021-08-04,Midwest,Nebraska,Omaha,Women's Athletic Footwear,33.0,138,4554.0,2914.0,0.6200000000000001,Online
Sports Direct,2021-08-05,South,Alabama,Birmingham,Men's Apparel,37.0,88,3256.0,1562.0,0.48,Online
Sports Direct,2021-08-06,South,Alabama,Birmingham,Women's Apparel,32.0,138,4416.0,3091.0,0.6900000000000001,Online
Sports Direct,2021-08-07,South,Alabama,Birmingham,Men's Street Footwear,24.0,156,3744.0,2021.0,0.54,Online
Sports Direct,2021-08-08,South,Alabama,Birmingham,Men's Athletic Footwear,33.0,174,5742.0,3100.0,0.54,Online
Sports Direct,2021-08-09,South,Alabama,Birmingham,Women's Street Footwear,32.0,128,4096.0,2129.0,0.52,Online
Sports Direct,2021-08-10,South,Alabama,Birmingham,Women's Athletic Footwear,32.0,98,3136.0,1944.0,0.62,Online
Sports Direct,2021-08-11,South,Alabama,Birmingham,Men's Apparel,38.0,68,2584.0,1240.0,0.48,Online
Sports Direct,2021-08-12,South,Alabama,Birmingham,Women's Apparel,33.0,126,4158.0,2785.0,0.67,Online
Sports Direct,2021-08-13,South,Alabama,Birmingham,Men's Street Footwear,28.0,163,4564.0,2510.0,0.5499999999999999,Online
Sports Direct,2021-08-14,South,Alabama,Birmingham,Men's Athletic Footwear,36.0,188,6768.0,3722.0,0.5499999999999999,Online
Sports Direct,2021-08-15,South,Alabama,Birmingham,Women's Street Footwear,27.0,117,3159.0,1832.0,0.55,Online
Sports Direct,2021-08-16,South,Alabama,Birmingham,Women's Athletic Footwear,33.0,105,3465.0,2356.0,0.6200000000000001,Online
Sports Direct,2021-08-17,South,Alabama,Birmingham,Men's Apparel,37.0,73,2701.0,1350.0,0.5,Online
Sports Direct,2021-08-18,South,Alabama,Birmingham,Women's Apparel,34.0,104,3536.0,2652.0,0.6900000000000001,Online
Sports Direct,2021-08-19,South,Alabama,Birmingham,Men's Street Footwear,20.0,195,3706.35,2148.0,0.58,Online
Sports Direct,2021-08-20,South,Alabama,Birmingham,Men's Athletic Footwear,20.0,189,3591.0,2082.0,0.55,Online
Sports Direct,2021-08-21,South,Alabama,Birmingham,Women's Street Footwear,14.0,119,1886.54,982.0,0.55,Online
Sports Direct,2021-08-22,South,Alabama,Birmingham,Women's Athletic Footwear,18.0,113,2034.0,1342.0,0.6200000000000001,Online
Sports Direct,2021-08-23,South,Alabama,Birmingham,Men's Apparel,28.0,74,2064.55,902.0,0.53,Online
Sports Direct,2021-08-24,South,Alabama,Birmingham,Women's Apparel,24.0,149,2980.0,2235.0,0.6900000000000001,Online
Sports Direct,2021-08-25,South,Alabama,Birmingham,Men's Street Footwear,20.0,203,3706.35,1682.45,0.59,Online
Sports Direct,2021-08-26,South,Alabama,Birmingham,Men's Athletic Footwear,20.0,189,3591.0,2118.0,0.55,Online
Sports Direct,2021-08-27,South,Alabama,Birmingham,Women's Street Footwear,15.0,173,2595.0,1453.0,0.55,Online
Sports Direct,2021-08-28,South,Alabama,Birmingham,Women's Athletic Footwear,34.0,135,4590.0,3121.0,0.6200000000000001,Online
Sports Direct,2021-08-29,South,Alabama,Birmingham,Men's Apparel,49.0,120,5880.0,3175.0,0.54,Online
Sports Direct,2021-08-30,South,Alabama,Birmingham,Women's Apparel,43.0,203,8729.0,6284.0,0.6900000000000001,Online
Sports Direct,2021-08-31,South,Alabama,Birmingham,Men's Street Footwear,43.0,203,8729.0,4800.0,0.5499999999999999,Online
Sports Direct,2021-09-01,South,Alabama,Birmingham,Men's Athletic Footwear,49.0,203,9947.0,5570.0,0.55,Online
Sports Direct,2021-09-02,South,Alabama,Birmingham,Women's Street Footwear,44.0,189,8316.0,4906.0,0.55,Online
Sports Direct,2021-09-03,South,Alabama,Birmingham,Women's Athletic Footwear,41.0,180,7380.0,5092.0,0.6200000000000001,Online
Sports Direct,2021-09-04,South,Alabama,Birmingham,Men's Apparel,49.0,145,7105.0,3907.0,0.5499999999999999,Online
Sports Direct,2021-09-05,South,Alabama,Birmingham,Women's Apparel,50.0,245,12250.0,8820.0,0.6900000000000001,Online
Sports Direct,2021-09-06,South,Alabama,Birmingham,Men's Street Footwear,44.0,206,9064.0,5800.0,0.62,Online
Sports Direct,2021-09-07,South,Alabama,Birmingham,Men's Athletic Footwear,49.0,215,10535.0,6742.0,0.55,Online
Sports Direct,2021-09-08,South,Alabama,Birmingham,Women's Street Footwear,41.0,254,10414.0,6560.0,0.55,Online
Sports Direct,2021-09-09,South,Alabama,Birmingham,Women's Athletic Footwear,44.0,173,7612.0,5632.0,0.6200000000000001,Online
Sports Direct,2021-09-10,South,Alabama,Birmingham,Men's Apparel,45.0,131,5895.0,3419.0,0.58,Online
Sports Direct,2021-09-11,South,Alabama,Birmingham,Women's Apparel,56.0,240,13440.0,10752.0,0.6900000000000001,Online
Sports Direct,2021-09-12,South,Alabama,Birmingham,Men's Street Footwear,38.0,225,8550.0,5215.0,0.61,Online
Sports Direct,2021-09-13,South,Alabama,Birmingham,Men's Athletic Footwear,52.0,210,10920.0,7097.0,0.55,Online
Sports Direct,2021-09-14,South,Alabama,Birmingham,Women's Street Footwear,51.0,268,13668.0,8200.0,0.55,Online
Sports Direct,2021-09-15,South,Alabama,Birmingham,Women's Athletic Footwear,46.0,119,5474.0,3886.0,0.6200000000000001,Online
Sports Direct,2021-09-16,South,Alabama,Birmingham,Men's Apparel,50.0,123,6150.0,3628.0,0.59,Online
Sports Direct,2021-09-17,South,Alabama,Birmingham,Women's Apparel,59.0,182,10738.0,8268.0,0.6900000000000001,Online
Sports Direct,2021-09-18,South,Alabama,Birmingham,Men's Street Footwear,51.0,175,8925.0,5355.0,0.6,Online
Sports Direct,2021-09-19,South,Alabama,Birmingham,Men's Athletic Footwear,50.0,144,7200.0,4535.0,0.55,Online
Sports Direct,2021-09-20,South,Alabama,Birmingham,Women's Street Footwear,59.0,188,11092.0,6987.0,0.55,Online
Sports Direct,2021-09-21,South,Alabama,Birmingham,Women's Athletic Footwear,58.0,95,5510.0,3912.0,0.6200000000000001,Online
Sports Direct,2021-09-22,South,Alabama,Birmingham,Men's Apparel,41.0,88,3608.0,2056.0,0.57,Online
Sports Direct,2021-09-23,South,Alabama,Birmingham,Women's Apparel,37.0,150,5550.0,4273.0,0.6900000000000001,Online
Sports Direct,2021-09-24,South,Alabama,Birmingham,Men's Street Footwear,29.0,131,3799.0,2279.0,0.6,Online
Sports Direct,2021-09-25,South,Alabama,Birmingham,Men's Athletic Footwear,29.0,158,4582.0,2886.0,0.55,Online
Sports Direct,2021-09-26,South,Alabama,Birmingham,Women's Street Footwear,32.0,124,3968.0,2380.0,0.55,Online
Sports Direct,2021-09-27,South,Alabama,Birmingham,Women's Athletic Footwear,32.0,91,2912.0,2125.0,0.6200000000000001,Online
Sports Direct,2021-09-28,South,Alabama,Birmingham,Men's Apparel,29.0,78,2262.0,1357.0,0.6,Online
Sports Direct,2021-09-29,South,Alabama,Birmingham,Women's Apparel,36.0,143,5148.0,3861.0,0.6900000000000001,Online
Sports Direct,2021-09-30,South,Alabama,Birmingham,Men's Street Footwear,20.0,169,3706.35,1946.0,0.62,Online
Sports Direct,2021-10-01,South,Alabama,Birmingham,Men's Athletic Footwear,20.0,169,3211.0,1958.0,0.55,Online
Sports Direct,2021-10-02,South,Alabama,Birmingham,Women's Street Footwear,43.0,144,6192.0,3962.0,0.55,Online
Sports Direct,2021-10-03,South,Alabama,Birmingham,Women's Athletic Footwear,44.0,131,5764.0,4207.0,0.6200000000000001,Online
Sports Direct,2021-10-04,South,Alabama,Birmingham,Men's Apparel,48.0,111,5328.0,3143.0,0.59,Online
Sports Direct,2021-10-05,South,Alabama,Birmingham,Women's Apparel,56.0,188,10528.0,8317.0,0.6900000000000001,Online
Sports Direct,2021-10-06,South,Alabama,Birmingham,Men's Street Footwear,56.0,233,13048.0,8220.0,0.62,Online
Sports Direct,2021-10-07,South,Alabama,Birmingham,Men's Athletic Footwear,58.0,225,13050.0,8351.0,0.55,Online
Sports Direct,2021-10-08,South,Alabama,Birmingham,Women's Street Footwear,64.0,175,11200.0,6943.0,0.55,Online
Sports Direct,2021-10-09,South,Alabama,Birmingham,Women's Athletic Footwear,63.0,143,9009.0,6756.0,0.6200000000000001,Online
Sports Direct,2021-10-10,South,Alabama,Birmingham,Men's Apparel,58.0,145,8410.0,4709.0,0.5599999999999999,Online
Sports Direct,2021-10-11,South,Alabama,Birmingham,Women's Apparel,68.0,203,13804.0,11043.0,0.6900000000000001,Online
Amazon,2021-10-12,South,Alabama,Birmingham,Men's Street Footwear,38.0,120,4446.0,2223.0,0.5,Online
Amazon,2021-10-13,South,Alabama,Birmingham,Men's Athletic Footwear,38.0,75,2850.0,1311.0,0.45999999999999996,Online
Amazon,2021-10-14,South,Alabama,Birmingham,Women's Street Footwear,28.0,63,1886.54,917.0,0.52,Online
Amazon,2021-10-15,South,Alabama,Birmingham,Women's Athletic Footwear,34.0,42,1455.3000000000002,667.0,0.41,Online
Amazon,2021-10-16,Northeast,Maine,Portland,Men's Apparel,47.0,46,2064.55,867.1,0.39,Online
Amazon,2021-10-17,Northeast,Maine,Portland,Women's Apparel,38.0,73,2955.36,1343.0,0.52,Online
Amazon,2021-10-18,Northeast,Maine,Portland,Men's Street Footwear,38.0,140,5320.0,2606.0,0.49,Online
Amazon,2021-10-19,Northeast,Maine,Portland,Men's Athletic Footwear,38.0,65,2295.0,1024.72,0.47,Online
Amazon,2021-10-20,Northeast,Maine,Portland,Women's Street Footwear,29.0,60,1886.54,922.0,0.53,Online
Amazon,2021-10-21,Northeast,Maine,Portland,Women's Athletic Footwear,34.0,42,1455.3000000000002,667.0,0.42,Online
Amazon,2021-10-22,Northeast,Maine,Portland,Men's Apparel,46.0,46,2070.0,867.1,0.39,Online
Amazon,2021-10-23,Northeast,Maine,Portland,Women's Apparel,37.0,73,2955.36,1343.0,0.51,Online
Amazon,2021-10-24,Northeast,Maine,Portland,Men's Street Footwear,39.0,127,4953.0,2426.0,0.49,Online
Amazon,2021-10-25,Northeast,Maine,Portland,Men's Athletic Footwear,39.0,65,2295.0,1024.72,0.49,Online
Amazon,2021-10-26,Northeast,Maine,Portland,Women's Street Footwear,27.0,56,1886.54,860.6200000000001,0.5499999999999999,Online
Amazon,2021-10-27,Northeast,Maine,Portland,Women's Athletic Footwear,32.0,42,1455.3000000000002,667.0,0.4,Online
Amazon,2021-10-28,Northeast,Maine,Portland,Men's Apparel,49.0,46,2064.55,867.1,0.36,Online
Amazon,2021-10-29,Northeast,Maine,Portland,Women's Apparel,36.0,73,2955.36,1343.0,0.55,Online
Amazon,2021-10-30,Northeast,Maine,Portland,Men's Street Footwear,37.0,122,4514.0,2166.0,0.48,Online
Amazon,2021-10-31,Northeast,Maine,Portland,Men's Athletic Footwear,37.0,65,2295.0,1024.72,0.47,Online
Amazon,2021-11-01,Northeast,Maine,Portland,Women's Street Footwear,27.0,56,1886.54,860.6200000000001,0.54,Online
Amazon,2021-11-02,Northeast,Maine,Portland,Women's Athletic Footwear,33.0,42,1455.3000000000002,667.0,0.4,Online
Amazon,2021-11-03,Northeast,Maine,Portland,Men's Apparel,47.0,46,2064.55,867.1,0.38,Online
Amazon,2021-11-04,Northeast,Maine,Portland,Women's Apparel,39.0,73,2955.36,1343.0,0.51,Online
Amazon,2021-11-05,Northeast,Maine,Portland,Men's Street Footwear,52.0,144,7488.0,3369.0,0.44999999999999996,Online
Amazon,2021-11-06,Northeast,Maine,Portland,Men's Athletic Footwear,48.0,65,2880.0,1440.0,0.5,Online
Amazon,2021-11-07,Northeast,Maine,Portland,Women's Street Footwear,42.0,56,1974.0,1065.0,0.54,Online
Amazon,2021-11-08,Northeast,Maine,Portland,Women's Athletic Footwear,41.0,42,1455.3000000000002,667.0,0.4,Online
Amazon,2021-11-09,Northeast,Maine,Portland,Men's Apparel,51.0,46,2142.0,867.1,0.37,Online
Amazon,2021-11-10,Northeast,Maine,Portland,Women's Apparel,56.0,73,4032.0,2136.0,0.53,Online
Amazon,2021-11-11,Northeast,Maine,Portland,Men's Street Footwear,54.0,158,8532.0,4010.0,0.47,Online
Amazon,2021-11-12,Northeast,Maine,Portland,Men's Athletic Footwear,48.0,77,3696.0,1811.0,0.49,Online
Amazon,2021-11-13,Northeast,Maine,Portland,Women's Street Footwear,42.0,58,2436.0,1242.0,0.51,Online
Amazon,2021-11-14,Northeast,Maine,Portland,Women's Athletic Footwear,41.0,51,2091.0,878.0,0.42,Online
Amazon,2021-11-15,Northeast,Maine,Portland,Men's Apparel,50.0,53,2650.0,954.0,0.36,Online
Amazon,2021-11-16,Northeast,Maine,Portland,Women's Apparel,56.0,85,4760.0,2427.0,0.51,Online
Amazon,2021-11-17,Northeast,Maine,Portland,Men's Street Footwear,51.0,143,7293.0,3573.0,0.49,Online
Amazon,2021-11-18,Northeast,Maine,Portland,Men's Athletic Footwear,46.0,84,3864.0,1854.0,0.48,Online
Amazon,2021-11-19,Northeast,Maine,Portland,Women's Street Footwear,43.0,63,2709.0,1489.0,0.5499999999999999,Online
Amazon,2021-11-20,Northeast,Maine,Portland,Women's Athletic Footwear,43.0,44,1892.0,775.0,0.41,Online
Amazon,2021-11-21,Northeast,Maine,Portland,Men's Apparel,53.0,60,3180.0,1208.0,0.38,Online
Amazon,2021-12-20,Northeast,Maine,Portland,Women's Apparel,58.0,113,6554.0,3539.0,0.54,Online
Amazon,2021-12-21,Northeast,Maine,Portland,Men's Street Footwear,50.0,147,7350.0,3380.0,0.45999999999999996,Online
Amazon,2021-12-22,Northeast,Maine,Portland,Men's Athletic Footwear,49.0,90,4410.0,2072.0,0.47,Online
Amazon,2021-12-23,Northeast,Maine,Portland,Women's Street Footwear,41.0,68,2788.0,1394.0,0.5,Online
Amazon,2021-12-24,Northeast,Maine,Portland,Women's Athletic Footwear,41.0,51,2091.0,857.0,0.41,Online
Amazon,2021-12-25,Northeast,Maine,Portland,Men's Apparel,54.0,46,2214.0,867.1,0.37,Online
Amazon,2021-12-26,Northeast,Maine,Portland,Women's Apparel,54.0,91,4914.0,2653.0,0.54,Online
Amazon,2021-12-27,Northeast,Maine,Portland,Men's Street Footwear,53.0,122,6466.0,3103.0,0.48,Online
Amazon,2021-12-28,Northeast,Maine,Portland,Men's Athletic Footwear,46.0,70,3220.0,1513.0,0.47,Online
Amazon,2021-12-29,Northeast,Maine,Portland,Women's Street Footwear,41.0,56,1886.54,860.6200000000001,0.5499999999999999,Online
Amazon,2021-12-30,Northeast,Maine,Portland,Women's Athletic Footwear,42.0,42,1512.0,680.0,0.44999999999999996,Online
Amazon,2021-12-31,Northeast,Maine,Portland,Men's Apparel,52.0,46,2064.55,867.1,0.37,Online
Amazon,2021-09-17,Northeast,Maine,Portland,Women's Apparel,57.0,73,3363.0,1748.0,0.52,Online
Amazon,2021-10-19,Northeast,Maine,Portland,Men's Street Footwear,55.0,120,6600.0,3300.0,0.5,Online
Amazon,2021-10-19,Northeast,Maine,Portland,Men's Athletic Footwear,54.0,65,3186.0,1561.0,0.49,Online
Amazon,2021-10-19,Northeast,Maine,Portland,Women's Street Footwear,52.0,56,1886.54,886.0,0.5499999999999999,Online
Amazon,2021-10-19,Northeast,Maine,Portland,Women's Athletic Footwear,50.0,42,1455.3000000000002,667.0,0.4,Online
Amazon,2021-10-19,Northeast,Maine,Portland,Men's Apparel,61.0,46,2064.55,867.1,0.38,Online
Amazon,2021-10-19,Northeast,Maine,Portland,Women's Apparel,68.0,73,3808.0,2018.0,0.53,Online
Amazon,2021-11-18,Northeast,Maine,Portland,Men's Street Footwear,62.0,120,6076.0,2977.0,0.49,Online
Amazon,2021-11-18,Northeast,Maine,Portland,Men's Athletic Footwear,52.0,65,2704.0,1352.0,0.5,Online
Amazon,2021-11-18,Northeast,Maine,Portland,Women's Street Footwear,52.0,56,2860.0,1487.0,0.52,Online
Amazon,2021-11-18,Northeast,Maine,Portland,Women's Athletic Footwear,54.0,46,2484.0,1068.0,0.43,Online
Amazon,2021-11-18,Northeast,Maine,Portland,Men's Apparel,60.0,46,2460.0,885.0,0.36,Online
Amazon,2021-11-18,Northeast,Maine,Portland,Women's Apparel,67.0,73,4221.0,2279.0,0.54,Online
Amazon,2021-12-17,Northeast,Maine,Portland,Men's Street Footwear,62.0,138,8556.0,4106.0,0.48,Online
Amazon,2021-12-17,Northeast,Maine,Portland,Men's Athletic Footwear,53.0,74,3922.0,1961.0,0.5,Online
Amazon,2021-12-17,Northeast,Maine,Portland,Women's Street Footwear,52.0,68,3536.0,1768.0,0.5,Online
Amazon,2021-12-17,Northeast,Maine,Portland,Women's Athletic Footwear,52.0,50,2600.0,1118.0,0.43,Online
Amazon,2021-12-17,Northeast,Maine,Portland,Men's Apparel,60.0,54,3240.0,1166.0,0.36,Online
Amazon,2021-12-17,Northeast,Maine,Portland,Women's Apparel,69.0,75,5175.0,2742.0,0.53,Online
West Gear,2021-01-10,Northeast,Maine,Portland,Men's Street Footwear,33.0,120,3706.35,1682.45,0.35,Online
West Gear,2021-01-10,Northeast,Maine,Portland,Men's Athletic Footwear,41.0,109,4469.0,1474.0,0.33,Online
West Gear,2021-01-10,Northeast,Maine,Portland,Women's Street Footwear,43.0,101,4343.0,1737.0,0.4,Online
West Gear,2021-01-10,Northeast,Maine,Portland,Women's Athletic Footwear,43.0,59,2537.0,989.0,0.39,Online
Amazon,2021-01-24,West,Alaska,Anchorage,Women's Apparel,52.0,84,4368.0,1790.0,0.41,Online
Amazon,2021-02-22,West,Alaska,Anchorage,Men's Street Footwear,51.0,173,8823.0,4146.0,0.47000000000000003,Online
Amazon,2021-02-22,West,Alaska,Anchorage,Men's Athletic Footwear,53.0,65,3445.0,1653.0,0.48000000000000004,Online
Amazon,2021-02-22,West,Alaska,Anchorage,Women's Street Footwear,43.0,77,3311.0,1225.0,0.37,Online
Amazon,2021-02-22,West,Alaska,Anchorage,Women's Athletic Footwear,49.0,46,2254.0,879.0,0.39,Online
Amazon,2021-02-22,West,Alaska,Anchorage,Men's Apparel,60.0,75,4500.0,1710.0,0.38,Online
Amazon,2021-02-22,West,Alaska,Anchorage,Women's Apparel,52.0,102,5304.0,2333.0,0.44,Online
Amazon,2021-03-20,West,Alaska,Anchorage,Men's Street Footwear,53.0,153,8109.0,3973.0,0.49000000000000005,Online
Amazon,2021-03-20,West,Alaska,Anchorage,Men's Athletic Footwear,52.0,65,3380.0,1690.0,0.5,Online
Amazon,2021-03-20,West,Alaska,Anchorage,Women's Street Footwear,41.0,69,2829.0,1046.0,0.37,Online
Amazon,2021-03-20,West,Alaska,Anchorage,Women's Athletic Footwear,49.0,42,1764.0,670.0,0.38,Online
Amazon,2021-03-20,West,Alaska,Anchorage,Men's Apparel,64.0,53,3392.0,1322.0,0.39,Online
Amazon,2021-03-20,West,Alaska,Anchorage,Women's Apparel,53.0,73,3816.0,1526.0,0.4,Online
Amazon,2021-04-21,West,Alaska,Anchorage,Men's Street Footwear,54.0,131,7074.0,3254.0,0.46,Online
Amazon,2021-04-21,West,Alaska,Anchorage,Men's Athletic Footwear,50.0,65,3050.0,1525.0,0.5,Online
Amazon,2021-04-21,West,Alaska,Anchorage,Women's Street Footwear,44.0,61,2684.0,1073.0,0.4,Online
Amazon,2021-04-21,West,Alaska,Anchorage,Women's Athletic Footwear,47.0,44,2068.0,765.0,0.37,Online
Amazon,2021-04-21,West,Alaska,Anchorage,Men's Apparel,56.0,46,2296.0,867.1,0.37,Online
Amazon,2021-04-21,West,Alaska,Anchorage,Women's Apparel,49.0,84,4116.0,1811.0,0.44,Online
Amazon,2021-05-20,West,Alaska,Anchorage,Men's Street Footwear,59.0,160,9440.0,4720.0,0.5,Online
Amazon,2021-05-20,West,Alaska,Anchorage,Men's Athletic Footwear,56.0,72,4032.0,1814.0,0.45000000000000007,Online
Amazon,2021-05-20,West,Alaska,Anchorage,Women's Street Footwear,53.0,84,4452.0,1780.0,0.4,Online
Amazon,2021-05-20,West,Alaska,Anchorage,Women's Athletic Footwear,51.0,63,3213.0,1220.0,0.38,Online
Amazon,2021-05-20,West,Alaska,Anchorage,Men's Apparel,62.0,69,4278.0,1625.0,0.38,Online
Amazon,2021-05-20,West,Alaska,Anchorage,Women's Apparel,67.0,100,6700.0,2747.0,0.41,Online
Amazon,2021-06-22,West,Alaska,Anchorage,Men's Street Footwear,59.0,189,11151.0,5129.0,0.46,Online
Amazon,2021-06-22,West,Alaska,Anchorage,Men's Athletic Footwear,55.0,112,6160.0,3080.0,0.5,Online
Amazon,2021-06-22,West,Alaska,Anchorage,Women's Street Footwear,53.0,81,4293.0,1545.0,0.36,Online
Amazon,2021-06-22,West,Alaska,Anchorage,Women's Athletic Footwear,53.0,90,4770.0,1717.0,0.36,Online
Amazon,2021-06-22,West,Alaska,Anchorage,Men's Apparel,60.0,84,5040.0,1814.0,0.36,Online
Amazon,2021-06-22,West,Alaska,Anchorage,Women's Apparel,67.0,126,8442.0,3545.0,0.42,Online
Amazon,2021-07-20,West,Alaska,Anchorage,Men's Street Footwear,63.0,182,11466.0,5274.0,0.46,Online
Amazon,2021-07-20,West,Alaska,Anchorage,Men's Athletic Footwear,59.0,111,6549.0,3078.0,0.47000000000000003,Online
Amazon,2021-07-20,West,Alaska,Anchorage,Women's Street Footwear,53.0,102,5406.0,1946.0,0.36,Online
Amazon,2021-07-20,West,Alaska,Anchorage,Women's Athletic Footwear,51.0,75,3825.0,1453.0,0.38,Online
Amazon,2021-07-20,West,Alaska,Anchorage,Men's Apparel,61.0,91,5551.0,2164.0,0.39,Online
Amazon,2021-07-20,West,Alaska,Anchorage,Women's Apparel,67.0,130,8710.0,3919.0,0.44999999999999996,Online
Amazon,2021-08-21,West,Alaska,Anchorage,Men's Street Footwear,59.0,163,9617.0,4327.0,0.45000000000000007,Online
Amazon,2021-08-21,West,Alaska,Anchorage,Men's Athletic Footwear,56.0,106,5936.0,2671.0,0.45000000000000007,Online
Amazon,2021-08-21,West,Alaska,Anchorage,Women's Street Footwear,54.0,102,5508.0,1982.0,0.36,Online
Amazon,2021-08-21,West,Alaska,Anchorage,Women's Athletic Footwear,53.0,68,3604.0,1441.0,0.4,Online
Amazon,2021-08-21,West,Alaska,Anchorage,Men's Apparel,62.0,65,4030.0,1531.0,0.38,Online
Amazon,2021-08-21,West,Alaska,Anchorage,Women's Apparel,67.0,104,6968.0,2926.0,0.42,Online
Amazon,2021-09-20,West,Alaska,Anchorage,Men's Street Footwear,64.0,131,8384.0,4024.0,0.48000000000000004,Online
Amazon,2021-09-20,West,Alaska,Anchorage,Men's Athletic Footwear,55.0,91,5005.0,2402.0,0.48000000000000004,Online
Amazon,2021-09-20,West,Alaska,Anchorage,Women's Street Footwear,50.0,59,2950.0,1121.0,0.38,Online
Amazon,2021-09-20,West,Alaska,Anchorage,Women's Athletic Footwear,50.0,56,2800.0,1092.0,0.39,Online
