Retailer,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method,Log_Total_Sales,Log_Units_Sold,Log_Operating_Profit,Log_Operating_Margin,Log_Price_per_Unit
West Gear,2020-11-01,South,Texas,Houston,Men's Street Footwear,37,209.0,7733.0,3479.0,0.45000000000000007,Online,-0.5110680066360533,0.13927150961413234,-0.49004632354176086,0.33934190244170187,-0.47872117583861706
West Gear,2020-11-02,South,Texas,Houston,Men's Athletic Footwear,49,194.0,9506.0,2946.0,0.31,Online,-0.40108811951820866,0.04343263309059517,-0.5840462334418561,-1.2564240160120905,0.4198388634416208
West Gear,2020-11-03,South,Texas,Houston,Women's Street Footwear,46,217.0,9982.0,4491.0,0.45000000000000007,Online,-0.37505594318062807,0.1876223005695136,-0.3457110591787258,0.33934190244170187,0.2172466602947214
West Gear,2020-11-04,South,Texas,Houston,Women's Athletic Footwear,48,175.0,8400.0,3360.0,0.4,Online,-0.4669888346505177,-0.08914387857120674,-0.5097197992233538,-0.2121600376392765,0.3536912387144174
West Gear,2020-11-05,West,California,San Francisco,Men's Apparel,51,161.0,8211.0,5172.0,0.6,Online,-0.4791132685472035,-0.1963369370585181,-0.26589773010042733,1.8864450444781373,0.5482551679706069
West Gear,2020-11-06,West,California,San Francisco,Women's Apparel,49,233.0,11417.0,2854.0,0.25,Online,-0.3034912233019149,0.2792168903215145,-0.6019793766660901,-1.9932554808937553,0.4198388634416208
West Gear,2020-11-07,West,California,San Francisco,Men's Street Footwear,37,223.0,8251.0,4125.0,0.5,Online,-0.47652413482202355,0.2227348561146309,-0.3937668595528177,0.8721452173768379,-0.47872117583861706
West Gear,2020-11-08,West,California,San Francisco,Men's Athletic Footwear,49,210.0,10290.0,3189.0,0.31,Online,-0.35886494284833537,0.14541514595934574,-0.5392452875248404,-1.2564240160120905,0.4198388634416208
West Gear,2020-11-09,West,California,San Francisco,Women's Street Footwear,49,196.0,9604.0,4705.0,0.49000000000000005,Online,-0.39562359047390494,0.05662900288635401,-0.31939573891332657,0.7670197914258255,0.4198388634416208
West Gear,2020-11-10,West,California,San Francisco,Women's Athletic Footwear,47,150.0,7050.0,2961.0,0.42,Online,-0.5603329043486066,-0.2872725545575317,-0.5811755314302124,0.010768417587764142,0.28617964976781146
West Gear,2020-11-11,West,California,San Francisco,Men's Apparel,50,140.0,7000.0,4270.0,0.6,Online,-0.5641248551101142,-0.3758848117156415,-0.37423709834283964,1.8864450444781373,0.48467654773873725
West Gear,2020-11-12,West,California,San Francisco,Women's Apparel,46,182.0,8372.0,2344.0,0.28,Online,-0.46876773159578894,-0.0387050003071307,-0.7132486079827018,-1.620521981219822,0.2172466602947214
West Gear,2020-11-13,West,California,San Francisco,Men's Street Footwear,49,230.0,11270.0,5071.0,0.45000000000000007,Online,-0.31039579986479454,0.2625297811365988,-0.2770466653435615,0.33934190244170187,0.4198388634416208
West Gear,2020-11-14,West,California,San Francisco,Men's Athletic Footwear,58,175.0,10150.0,3045.0,0.30000000000000004,Online,-0.3661635575102184,-0.08914387857120674,-0.5653635034365052,-1.3768551998063725,0.9617655859979616
West Gear,2020-11-15,West,California,San Francisco,Women's Street Footwear,55,203.0,11165.0,5247.0,0.47000000000000003,Online,-0.3153829986007143,0.10178386980455215,-0.2577587632856507,0.5546355785139029,0.7908991985093976
West Gear,2020-12-22,West,California,San Francisco,Women's Athletic Footwear,58,174.0,10092.0,4339.0,0.43,Online,-0.369216803859857,-0.0965127476167858,-0.3651752934231845,0.1210579409433326,0.9617655859979616
West Gear,2020-12-23,West,California,San Francisco,Men's Apparel,62,145.0,8990.0,5663.0,0.6,Online,-0.4308230277892783,-0.330819868172545,-0.21462578811925784,1.8864450444781373,1.176543949946891
West Gear,2020-12-24,West,California,San Francisco,Women's Apparel,54,210.0,11340.0,3061.0,0.27,Online,-0.30709674571590595,0.14541514595934574,-0.5624011841962311,-1.7437868686455142,0.7319030787614942
West Gear,2020-12-25,West,California,San Francisco,Men's Street Footwear,56,228.0,12768.0,6000.0,0.47000000000000003,Online,-0.24390379977555746,0.25128420576692717,-0.18194624793392128,0.5546355785139029,0.8488510841354427
West Gear,2020-12-26,West,California,San Francisco,Men's Athletic Footwear,62,203.0,12586.0,3775.0,0.30000000000000004,Online,-0.25155319493602024,0.10178386980455215,-0.4438884884737944,-1.3768551998063725,1.176543949946891
West Gear,2020-12-27,West,California,San Francisco,Women's Street Footwear,64,210.0,13440.0,6720.0,0.5,Online,-0.2165746302001295,0.14541514595934574,-0.11787674708043461,0.8721452173768379,1.2788709047945401
West Gear,2020-12-28,West,California,San Francisco,Women's Athletic Footwear,54,188.0,10152.0,4162.0,0.41,Online,-0.36605858456420504,0.0030158119188678223,-0.3887189405169695,-0.10030054349361513,0.7319030787614942
West Gear,2020-12-29,West,California,San Francisco,Men's Apparel,59,152.0,8968.0,5829.0,0.6,Online,-0.4321284336525772,-0.2702560851216317,-0.19829237281783313,1.8864450444781373,1.0167953865917445
West Gear,2020-12-30,West,California,San Francisco,Women's Apparel,70,203.0,14616.0,3946.0,0.27,Online,-0.17188218580738643,0.10178386980455215,-0.41884522205523195,-1.7437868686455142,1.5679582113553834
West Gear,2020-12-31,West,California,San Francisco,Men's Street Footwear,56,252.0,14112.0,7056.0,0.5,Online,-0.19057903651431915,0.38017748846423,-0.09029326281366734,0.8721452173768379,0.8488510841354427
West Gear,2021-01-01,West,California,San Francisco,Men's Athletic Footwear,64,225.0,14400.0,5184.0,0.36,Online,-0.17981492707034646,0.23423033641435645,-0.26458759692109124,-0.6677337495927713,1.2788709047945401
West Gear,2021-01-02,West,California,San Francisco,Women's Street Footwear,60,218.0,13080.0,6670.0,0.51,Online,-0.23104074467504743,0.1935409974840596,-0.12209892464158126,0.9765721303571745,1.070915561936916
West Gear,2021-01-03,West,California,San Francisco,Women's Athletic Footwear,56,182.0,10192.0,4586.0,0.44999999999999996,Online,-0.3639634568388988,-0.0387050003071307,-0.333877609949136,0.3393419024417001,0.8488510841354427
West Gear,2021-01-04,West,California,San Francisco,Men's Apparel,60,154.0,9240.0,6098.0,0.6,Online,-0.4162092697924174,-0.25346061504859696,-0.17278699371055792,1.8864450444781373,1.070915561936916
West Gear,2021-01-05,West,California,San Francisco,Women's Apparel,70,189.0,13608.0,4490.0,0.33,Online,-0.20995587086916048,0.009840276402207554,-0.3458369483903514,-1.0182953303561266,1.5679582113553834
West Gear,2021-01-06,West,California,San Francisco,Men's Street Footwear,56,273.0,15288.0,7644.0,0.5,Online,-0.14793177053769227,0.4832981016726866,-0.04504076659826437,0.8721452173768379,0.8488510841354427
West Gear,2021-01-07,West,California,San Francisco,Men's Athletic Footwear,63,248.0,15624.0,5780.0,0.37,Online,-0.13634852745638576,0.3595677611475315,-0.2030647959806834,-0.5525962926484578,1.2281071583043734
West Gear,2021-01-08,West,California,San Francisco,Women's Street Footwear,64,206.0,13184.0,7251.0,0.55,Online,-0.2268211507125314,0.12066351924649787,-0.0748811518643968,1.387476387565061,1.2788709047945401
West Gear,2021-01-09,West,California,San Francisco,Women's Athletic Footwear,59,210.0,12390.0,6071.0,0.49,Online,-0.25991569852903706,0.14541514595934574,-0.17529569022177682,0.7670197914258248,1.0167953865917445
West Gear,2021-01-10,West,California,San Francisco,Men's Apparel,62,155.0,9610.0,6342.0,0.6,Online,-0.3952908410840922,-0.2451439753350901,-0.15060680557520267,1.8864450444781373,1.176543949946891
West Gear,2021-01-11,West,California,San Francisco,Women's Apparel,70,219.0,15768.0,5518.0,0.35,Online,-0.13146033971859084,0.19943272985447968,-0.22928950033225465,-0.7837209371518269,1.5679582113553834
West Gear,2021-01-12,West,California,San Francisco,Men's Street Footwear,56,277.0,15512.0,6980.0,0.45000000000000007,Online,-0.14018169828676905,0.5020409372537791,-0.09641567421413726,0.33934190244170187,0.8488510841354427
West Gear,2021-01-13,West,California,San Francisco,Men's Athletic Footwear,59,245.0,14455.0,4914.0,0.34,Online,-0.1777837815971717,0.34389201747791687,-0.29482578668978715,-0.9005704908984394,1.0167953865917445
West Gear,2021-01-14,West,California,San Francisco,Women's Street Footwear,62,248.0,15376.0,7072.0,0.46,Online,-0.144873642065288,0.3595677611475315,-0.08901273823709294,0.4473573969152312,1.176543949946891
West Gear,2021-01-15,West,California,San Francisco,Women's Athletic Footwear,55,218.0,11990.0,4796.0,0.4,Online,-0.27740041621883293,0.1935409974840596,-0.30856635251211606,-0.2121600376392765,0.7908991985093976
West Gear,2021-01-16,West,California,San Francisco,Men's Apparel,64,233.0,14912.0,9543.0,0.6,Online,-0.16119971282150516,0.2792168903215145,0.0804063199834001,1.8864450444781373,1.2788709047945401
West Gear,2021-01-17,West,California,San Francisco,Women's Apparel,70,233.0,16776.0,4865.0,0.29000000000000004,Online,-0.09844385538161013,0.2792168903215145,-0.3004911317420487,-1.498216363338857,1.5679582113553834
West Gear,2021-01-18,West,California,San Francisco,Men's Street Footwear,62,273.0,16926.0,7785.0,0.46,Online,-0.09370098043834563,0.4832981016726866,-0.03470727619746902,0.4473573969152312,1.176543949946891
West Gear,2021-01-19,West,California,San Francisco,Men's Athletic Footwear,66,259.0,17094.0,5128.0,0.30000000000000004,Online,-0.08843860335673227,0.415472588016779,-0.2707276917608305,-1.3768551998063725,1.3780965607493425
West Gear,2021-01-20,West,California,San Francisco,Women's Street Footwear,60,200.0,12000.0,5640.0,0.47000000000000003,Online,-0.2769562325717054,0.08262451169524553,-0.21692652937567258,0.5546355785139029,1.070915561936916
West Gear,2021-01-21,West,California,San Francisco,Women's Athletic Footwear,59,188.0,11092.0,4547.0,0.41,Online,-0.3188780032756416,0.0030158119188678223,-0.33870562489286743,-0.10030054349361513,1.0167953865917445
West Gear,2021-01-22,West,California,San Francisco,Men's Apparel,69,188.0,12972.0,7912.0,0.6,Online,-0.23545828810139227,0.0030158119188678223,-0.025558750394779957,1.8864450444781373,1.5215149353333322
West Gear,2021-01-23,West,California,San Francisco,Women's Apparel,70,181.0,13756.0,3439.0,0.25,Online,-0.2041924063984787,-0.04579122635770532,-0.49658317544094455,-1.9932554808937553,1.5679582113553834
West Gear,2021-01-24,West,California,San Francisco,Men's Street Footwear,51,241.0,12291.0,5162.0,0.42000000000000004,Online,-0.2641900336928897,0.3226910013769461,-0.2669918314318911,0.010768417587764142,0.5482551679706069
West Gear,2021-01-25,West,California,San Francisco,Men's Athletic Footwear,56,268.0,15008.0,4202.0,0.28,Online,-0.1577806183726494,0.4594809824999727,-0.38331195318343586,-1.620521981219822,0.8488510841354427
West Gear,2021-01-26,West,California,San Francisco,Women's Street Footwear,52,225.0,11700.0,4680.0,0.4,Online,-0.29044550257664153,0.23423033641435645,-0.32240752504596326,-0.2121600376392765,0.6106226929190801
West Gear,2021-01-27,West,California,San Francisco,Women's Athletic Footwear,53,203.0,10759.0,3765.0,0.35,Online,-0.33511836803041006,0.10178386980455215,-0.44538790964331865,-0.7837209371518269,0.6718244012053064
West Gear,2021-01-28,West,California,San Francisco,Men's Apparel,63,218.0,13734.0,7965.0,0.5800000000000001,Online,-0.20504520294230966,0.1935409974840596,-0.021784208541320297,1.688754480878662,1.2281071583043734
West Gear,2021-01-29,West,California,San Francisco,Women's Apparel,65,217.0,14105.0,3385.0,0.25,Online,-0.1908433902321812,0.1876223005695136,-0.5055295370370538,-1.9932554808937553,1.3288596019116166
West Gear,2021-01-30,West,California,San Francisco,Men's Street Footwear,51,236.0,12036.0,5416.0,0.45000000000000007,Online,-0.27536023036337626,0.295691419080455,-0.23983735593690544,0.33934190244170187,0.5482551679706069
West Gear,2021-01-31,West,California,San Francisco,Men's Athletic Footwear,59,219.0,12921.0,3747.0,0.29000000000000004,Online,-0.2375571497673951,0.19943272985447968,-0.44809692867947276,-1.498216363338857,1.0167953865917445
West Gear,2021-02-01,West,California,San Francisco,Women's Street Footwear,50,182.0,9100.0,3822.0,0.42000000000000004,Online,-0.4243435433537189,-0.0387050003071307,-0.4368939854361553,0.010768417587764142,0.48467654773873725
West Gear,2021-02-02,West,California,San Francisco,Women's Athletic Footwear,51,203.0,10353.0,3727.0,0.36,Online,-0.35561290191328543,0.10178386980455215,-0.4511222509939984,-0.6677337495927713,0.5482551679706069
West Gear,2021-02-03,West,California,San Francisco,Men's Apparel,59,182.0,10738.0,6228.0,0.5800000000000001,Online,-0.33615931874214316,-0.0387050003071307,-0.16086148986493107,1.688754480878662,1.0167953865917445
West Gear,2021-02-04,West,California,San Francisco,Women's Apparel,63,196.0,12348.0,2840.0,0.25,Online,-0.261724866979599,0.05662900288635401,-0.6047588905088163,-1.9932554808937553,1.2281071583043734
West Gear,2021-02-05,West,California,San Francisco,Men's Street Footwear,52,263.0,13676.0,6017.0,0.44000000000000006,Online,-0.2073000490760464,0.4352169870853978,-0.18034672383562828,0.2305788899494726,0.6106226929190801
West Gear,2021-02-06,West,California,San Francisco,Men's Athletic Footwear,58,236.0,13688.0,3422.0,0.25,Online,-0.20683274567206428,0.295691419080455,-0.49938438579161526,-1.9932554808937553,0.9617655859979616
West Gear,2021-02-07,West,California,San Francisco,Women's Street Footwear,50,210.0,10500.0,4200.0,0.4,Online,-0.34810111384664094,0.14541514595934574,-0.3835810780774637,-0.2121600376392765,0.48467654773873725
West Gear,2021-02-08,West,California,San Francisco,Women's Athletic Footwear,53,210.0,11130.0,4452.0,0.39999999999999997,Online,-0.317055825334885,0.14541514595934574,-0.3506416268719016,-0.2121600376392765,0.6718244012053064
West Gear,2021-02-09,West,California,San Francisco,Men's Apparel,63,163.0,10269.0,5853.0,0.5700000000000001,Online,-0.35995338212734773,-0.18046884817868658,-0.19596947441213663,1.5889687959392331,1.2281071583043734
West Gear,2021-02-10,West,California,San Francisco,Women's Apparel,67,202.0,13534.0,2842.0,0.25,Online,-0.212861150520683,0.09542890360863568,-0.6043609795904394,-1.9932554808937553,1.4266040562753022
West Gear,2021-02-11,West,California,San Francisco,Men's Street Footwear,51,293.0,14943.0,5977.0,0.4,Online,-0.16009323000172582,0.5744085158224365,-0.1841175373553304,-0.2121600376392765,0.5482551679706069
West Gear,2021-02-12,West,California,San Francisco,Men's Athletic Footwear,58,273.0,15834.0,4275.0,0.27,Online,-0.12923481968999087,0.4832981016726866,-0.3735755428775536,-1.7437868686455142,0.9617655859979616
West Gear,2021-02-13,West,California,San Francisco,Women's Street Footwear,52,233.0,12116.0,4846.0,0.4,Online,-0.27183058147270617,0.2792168903215145,-0.3027032619067393,-0.2121600376392765,0.6106226929190801
West Gear,2021-02-14,West,California,San Francisco,Women's Athletic Footwear,51,194.0,9894.0,3957.0,0.39999999999999997,Online,-0.3797737680608095,0.04343263309059517,-0.4172715979380963,-0.2121600376392765,0.5482551679706069
West Gear,2021-02-15,West,California,San Francisco,Men's Apparel,59,175.0,10325.0,6195.0,0.6,Online,-0.35705580364826217,-0.08914387857120674,-0.16386499566768534,1.8864450444781373,1.0167953865917445
West Gear,2021-02-16,West,California,San Francisco,Women's Apparel,67,208.0,13936.0,3205.0,0.25,Online,-0.19726577740821102,0.133098547924674,-0.536416356587312,-1.9932554808937553,1.4266040562753022
Kohl's,2021-02-17,West,California,San Francisco,Men's Street Footwear,32,203.0,6496.0,3312.0,0.51,Online,-0.6039348441288946,0.10178386980455215,-0.5178532049100207,0.9765721303571745,-0.9406401665990053
Kohl's,2021-02-18,West,California,San Francisco,Men's Athletic Footwear,41,196.0,8036.0,2892.0,0.36,Online,-0.4905910300303011,0.05662900288635401,-0.5945031393958221,-0.6677337495927713,-0.1510283100271673
Kohl's,2021-03-09,West,California,San Francisco,Women's Street Footwear,41,189.0,7749.0,4029.0,0.52,Online,-0.50996680723148,0.009840276402207554,-0.40707826725251056,1.0803097517612874,-0.1510283100271673
Kohl's,2021-03-10,West,California,San Francisco,Women's Athletic Footwear,41,160.0,6560.0,3214.0,0.49,Online,-0.5987116546525393,-0.20434459743272074,-0.534831280786754,0.7670197914258248,-0.1510283100271673
Kohl's,2021-03-11,West,California,Los Angeles,Men's Apparel,49,145.0,7105.0,4689.0,0.6,Online,-0.5561926918152785,-0.330819868172545,-0.3213214330408957,1.8864450444781373,0.4198388634416208
Kohl's,2021-03-12,West,California,Los Angeles,Women's Apparel,41,182.0,7462.0,2313.0,0.31,Online,-0.5300738200710673,-0.0387050003071307,-0.7207732406619016,-1.2564240160120905,-0.1510283100271673
Kohl's,2021-03-13,West,California,Los Angeles,Men's Street Footwear,34,225.0,7650.0,4054.0,0.53,Online,-0.5168172911160379,0.23423033641435645,-0.4035814633329842,1.1833671215765234,-0.7479848331772926
Kohl's,2021-03-14,West,California,Los Angeles,Men's Athletic Footwear,43,195.0,8385.0,3354.0,0.4,Online,-0.4679410765294433,0.050047650165831854,-0.5107300997750689,-0.2121600376392765,0.0012873419375581399
Kohl's,2021-03-15,West,California,Los Angeles,Women's Street Footwear,44,169.0,7436.0,3718.0,0.5,Online,-0.5319334071233512,-0.134000387426366,-0.4524889449654404,0.8721452173768379,0.07486787805518114
Kohl's,2021-03-16,West,California,Los Angeles,Women's Athletic Footwear,41,152.0,6232.0,3053.0,0.49,Online,-0.6260386363171088,-0.2702560851216317,-0.5638804038539399,0.7670197914258248,-0.1510283100271673
Kohl's,2021-03-17,West,California,Los Angeles,Men's Apparel,46,113.0,5198.0,3534.0,0.6,Online,-0.7226917457455715,-0.6507762869496615,-0.481179790743839,1.8864450444781373,0.2172466602947214
Kohl's,2021-03-18,West,California,Los Angeles,Women's Apparel,41,176.0,7216.0,2164.0,0.30000000000000004,Online,-0.5479337068631425,-0.08181675971589353,-0.7584068089472666,-1.3768551998063725,-0.1510283100271673
Kohl's,2021-03-19,West,California,Los Angeles,Men's Street Footwear,32,216.0,6912.0,3456.0,0.5,Online,-0.5708649414082315,0.1816763911597071,-0.4937957742157834,0.8721452173768379,-0.9406401665990053
Kohl's,2021-03-20,West,California,Los Angeles,Men's Athletic Footwear,41,195.0,7995.0,2798.0,0.35,Online,-0.49331623394511315,0.050047650165831854,-0.6131803647814116,-0.7837209371518269,-0.1510283100271673
Kohl's,2021-03-21,West,California,Los Angeles,Women's Street Footwear,42,169.0,7098.0,3903.0,0.55,Online,-0.5567178447906509,-0.134000387426366,-0.4250390299683219,1.387476387565061,-0.0739848480855997
